payment_unique_id,order_id,payment_method,amount,transaction_status,source_store
9bcb182ab31f229322cff3c8888b2cec,6992,Credit Card,606.0,Completed,old store
383beaea4aa57dd8202dbff464fee3af,6993,Credit Card,155.0,Completed,old store
70d31b87bd021441e5e6bf23eb84a306,6994,Credit Card,623.52,Completed,old store
d8567273b20e64233b575a130159a15d,6995,Credit Card,318.42,Completed,old store
4d702022947b6fed64518d0d7cfc692d,6996,Credit Card,25.46,Completed,old store
c9049d2a46feb0ae2de6b0636f32ea0d,6997,Credit Card,143.96,Completed,old store
3d4893419e57449fb290647149f738d4,6998,Credit Card,630.64,Completed,old store
31c23973a376c90940f5f5ff2118b5d2,6999,Credit Card,9.21,Completed,old store
708be71b9ab6e0a84252760579ade9f1,7000,Credit Card,905.9,Completed,old store
5e9d17e41f784ae361ada1d0817186f6,7001,Credit Card,785.61,Completed,old store
14b85b0752eddc5f25217386e3c6bf22,7002,Credit Card,463.82,Completed,old store
204904e461002b28511d5880e1c36a0f,7003,Credit Card,476.35,Completed,old store
315b4df935f4775ef5033a4833a9e0e1,7004,Credit Card,4.1,Completed,old store
f514cec81cb148559cf475e7426eed5e,7005,Credit Card,458.99,Completed,old store
c1f75cc0f7fe269dd0fd9bd5e24f9586,7006,Credit Card,156.08,Completed,old store
78efce208a5242729d222e7e6e3e565e,7007,Credit Card,761.67,Completed,old store
decc2e06a44e61f12a030bc4951563eb,7008,Credit Card,348.06,Completed,old store
2c8c3a57383c63caef6724343eb62257,7009,Credit Card,33.66,Completed,old store
281715cafa675bf359ebaa42cb44fa17,7010,Credit Card,782.64,Completed,old store
970627414218ccff3497cb7a784288f5,7011,Credit Card,348.6,Completed,old store
55fd1368113e5a675e868c5653a7bb9e,7012,Credit Card,0.74,Completed,old store
e894d787e2fd6c133af47140aa156f00,7013,Credit Card,781.65,Completed,old store
bb4abc56ac2093f48c7c26980ec4a4c0,7014,Credit Card,26.86,Completed,old store
885fe656777008c335ac96072a45be15,7015,Credit Card,153.44,Completed,old store
6e0ff6e4617ef3586d31b86bbf141011,7016,Credit Card,136.76,Completed,old store
e9a53d0ed1816293ef24647c7b33d819,7017,Credit Card,136.08,Completed,old store
4fd5aadb85a00525415e3733cb96ed68,7018,Credit Card,6.6,Completed,old store
448d5eda79895153938a8431919f4c9f,7019,Credit Card,159.12,Completed,old store
35a12c43227f217207d4e06ffefe39d3,7020,Credit Card,222.3,Completed,old store
cf866614b6b18cda13fe699a3a65661b,7021,Credit Card,5.76,Completed,old store
1f33d7cf6693dc6dcc7029b97cc29487,7022,Credit Card,328.44,Completed,old store
b47767f992ce8624345aca182b76b202,7023,Credit Card,79.23,Completed,old store
006c64491cb8acf2092ce0e0341797fe,7024,Credit Card,34.02,Completed,old store
cf0d02ec99e61a64137b8a2c3b03e030,7025,Credit Card,4.99,Completed,old store
5dca4c6b9e244d24a30b4c45601d9720,7026,Credit Card,4.59,Completed,old store
313f422ac583444ba6045cd122653b0e,7027,Credit Card,454.58,Completed,old store
36e425d506a15b14cec0d71abfb2ac44,7028,Credit Card,29.72,Completed,old store
955d864a62659945cc9434898e275deb,7029,Credit Card,764.91,Completed,old store
b25b911ffc2b76a647454e5a53edf8b5,7030,Credit Card,317.52,Completed,old store
b91f5a1e50d6a0fff36dda5a1bb08d76,7031,Credit Card,603.28,Completed,old store
6af97d7deea1a1d2c76c5c512e66700b,7032,Credit Card,331.38,Completed,old store
47060dfad0287968d7a4a022691b7f53,7033,Credit Card,71.31,Completed,old store
1f50d0737a738a9ba3206543d1102cbc,7034,Credit Card,37.42,Completed,old store
80177fe965b78111f4dfee80cfdc3689,7035,Credit Card,124.4,Completed,old store
5c5a93a042235058b1ef7b0ac1e11b67,7036,Credit Card,628.64,Completed,old store
7c39a5f991bef4a1e34187677a65871d,7037,Credit Card,159.16,Completed,old store
b19d3c9e40467f65287c078ea8970b83,7038,Credit Card,67.74,Completed,old store
cc8090c4d2791cdd9cd2cb3c24296190,7039,Credit Card,443.52,Completed,old store
1def1713ebf17722cbe300cfc1c88558,7040,Credit Card,36.74,Completed,old store
7c93ebe873ef213123c8af4b188e7558,7041,Credit Card,70.77,Completed,old store
8c66bb19847dd8c21413c5c8c9d68306,7042,Credit Card,601.76,Completed,old store
f44ec26e2ac3f1ab8c2472d4b1c2ea86,7043,Credit Card,630.0,Completed,old store
782086acbe9f48126642e093bf6ba151,7044,Credit Card,73.44,Completed,old store
a57ecd54d4df7d999bd9c5e3b973ec75,7045,Credit Card,473.9,Completed,old store
5c96ab47cd8c08e27bb5e3e8e7cc72c4,7046,Credit Card,30.86,Completed,old store
c4ef9c39b300931b69a36fb3dbb8d60e,7047,Credit Card,913.4,Completed,old store
99cd3843754d20ec3c5885d805db8a32,7048,Credit Card,342.3,Completed,old store
169806bb68ccbf5e6f96ddc60c40a044,7049,Credit Card,774.09,Completed,old store
0f7b2bb5d0c7e6209ecff113108f64cf,7050,Credit Card,6.74,Completed,old store
ba3c736667394d5082f86f28aef38107,7051,Credit Card,632.24,Completed,old store
0428be7495f8f382d0943cdd4738ffbb,7052,Credit Card,322.92,Completed,old store
dfc69ee4c48a622e2bcda2c3d2a219d0,7053,Credit Card,452.9,Completed,old store
812469e49663025b39e8d25fdaad81a7,7054,Credit Card,158.6,Completed,old store
e143c01e314f7b950daca31188cb5d0f,7055,Credit Card,579.84,Completed,old store
ced92d38d8fec10f1da779dfa44f8bbe,7056,Credit Card,82.83,Completed,old store
c4bfbf68f5d8d0f8b9a0752ca08ea01d,7057,Credit Card,200.3,Completed,old store
696186d1596721cb6e79013d4655c5d9,7058,Credit Card,71.64,Completed,old store
84cdde86a4560c17d00c9c437fc2f0da,7059,Credit Card,785.88,Completed,old store
ab4c389364232588a6680ad92ec170c7,7060,Credit Card,464.59,Completed,old store
6495cf7ca745a9443508b86951b8e33a,7061,Credit Card,140.44,Completed,old store
6cf75a28ed72a43ef7ca1b66ff345859,7062,Credit Card,4.54,Completed,old store
68a15b5278e4f7c4c056df9d5f1d3b1f,7063,Credit Card,229.75,Completed,old store
76d7c0780ceb8fbf964c102ebc16d75f,7064,Credit Card,304.32,Completed,old store
88340338e0a0cdc54350c05cf056dca8,7065,Credit Card,609.28,Completed,old store
57e5cb96e22546001f1d6520ff11d9ba,7066,Credit Card,245.0,Completed,old store
1109f8734e117143a570a8bf9f8c47b2,7067,Credit Card,36.9,Completed,old store
abc99d6b9938aa86d1f30f8ee0fd169f,7068,Credit Card,204.15,Completed,old store
83187550749e6b8024a097630f9d4722,7069,Credit Card,210.55,Completed,old store
08f0efebb1c51aada9430a089a2050cc,7070,Credit Card,804.96,Completed,old store
059d9e01176ab2f0892fe2215835bf19,7071,Credit Card,952.2,Completed,old store
29e11ea8ec6c7804a7f939e8e78e9c18,7072,Credit Card,33.56,Completed,old store
c7217b04fe11f374f9a6737901025606,7073,Credit Card,74.37,Completed,old store
4f2b590864ff38e818c75312f81b1cbf,7074,Credit Card,327.36,Completed,old store
bdad073d2c77b0525e32a0e9784089ea,7075,Credit Card,1.53,Completed,old store
f02a8fde79ddf5b978cd9ae9d408b7c1,7076,Credit Card,437.5,Completed,old store
7012ef0335aa2adbab58bd6d0702ba41,7077,Credit Card,328.26,Completed,old store
dac32839a9f0baae954b41abee610cc0,7078,Credit Card,431.06,Completed,old store
488b084119a1c7a4950f00706ec7ea16,7079,Credit Card,351.66,Completed,old store
1cb524b5a3f3f82be4a7d954063c07e2,7080,Credit Card,141.44,Completed,old store
df438e5206f31600e6ae4af72f2725f1,7081,Credit Card,237.4,Completed,old store
3bf29f38421bc1764e6f1d1545479f93,7082,Credit Card,996.3,Completed,old store
413894b7e2c6dfc6e8a0e9f18287e3c4,7083,Credit Card,155.32,Completed,old store
1e9f65024cd764a33b94a14b0e79f42d,7084,Credit Card,137.28,Completed,old store
0dbd53751c00e0784799008b44471a77,7085,Credit Card,942.4,Completed,old store
f8e6ba1db0f3c4054afec1684ba8fb26,7086,Credit Card,203.15,Completed,old store
5c2631d54272554b181cf21ad2171fa3,7087,Credit Card,157.72,Completed,old store
504b7f668328dab60570f03ecfe47918,7088,Credit Card,137.12,Completed,old store
ff096d0e005a8c794b6c1da7c0fd662e,7089,Credit Card,244.4,Completed,old store
7cc980b0f894bd0cf05c37c246f215f3,7090,Credit Card,304.14,Completed,old store
328347805873e9a9c700591812fb0ec2,7091,Credit Card,754.56,Completed,old store
d4a93297083a23cc099f7bd6a8621131,7092,Credit Card,34.92,Completed,old store
9ae0a504e3af13e2e6b3ff478a8f637b,7093,Credit Card,987.4,Completed,old store
96bda159871048d8a36f197dfce668a4,7094,Credit Card,987.0,Completed,old store
7e185cc0ad0a719c730af5354d7142c1,7095,Credit Card,619.12,Completed,old store
ea3aed2bce2d893088e71e188ebca823,7096,Credit Card,316.98,Completed,old store
993edc98ca87f7e08494eec37fa836f7,7097,Credit Card,349.56,Completed,old store
57342f6b95854ad89e9c4088ab94adcf,7098,Credit Card,563.6,Completed,old store
77ab78641fb740c101b96c74ca7c15f6,7099,Credit Card,436.52,Completed,old store
9d94c8981a48d12adfeecfe1ae6e0ec1,7100,Credit Card,129.52,Completed,old store
b33128cb0089003ddfb5199e1b679652,7101,Credit Card,315.0,Completed,old store
c9d9edbf9b9e23eb5d4819bbcce9b078,7102,Credit Card,30.84,Completed,old store
62b98e188905060143a433b1363b3266,7103,Credit Card,916.0,Completed,old store
2be8328f41144106f7144802f2367487,7104,Credit Card,21.88,Completed,old store
4cc05b35c2f937c5bd9e7d41d3686fff,7105,Credit Card,29.2,Completed,old store
a9d34fb66d81367590fdd5337324233a,7106,Credit Card,241.7,Completed,old store
09676fac73eda6cac726c43e43e86c58,7107,Credit Card,76.23,Completed,old store
5bca8566db79f3788be9efd96c9ed70d,7108,Credit Card,965.4,Completed,old store
51311013e51adebc3c34d2cc591fefee,7109,Credit Card,785.52,Completed,old store
7da9fd85999f583e3906f99a3ee58911,7110,Credit Card,237.15,Completed,old store
1ab60b5e8bd4eac8a7537abb5936aadc,7111,Credit Card,23.52,Completed,old store
ba7609ee5789cc4dff171045a693a65f,7112,Credit Card,633.76,Completed,old store
3501672ebc68a5524629080e3ef60aef,7113,Credit Card,23.48,Completed,old store
20d039f53b4a6786c21ee0dbcd2d2c5d,7114,Credit Card,322.32,Completed,old store
5301c4d888f5204274439e6dcf5fdb54,7115,Credit Card,938.5,Completed,old store
47267ca39f652c0de27a4b27c5e11c40,7116,Credit Card,7.95,Completed,old store
860b37e28ec7ba614f00f9246949561d,7117,Credit Card,579.6,Completed,old store
bc19986e5c658d4135bd559a0b37c0bc,7118,Credit Card,753.21,Completed,old store
2adee8815dd939548ee6b2772524b6f2,7119,Credit Card,580.56,Completed,old store
ac3870fcad1cfc367825cda0101eee62,7120,Credit Card,233.55,Completed,old store
738a6457be8432bab553e21b4235dd97,7121,Credit Card,77.55,Completed,old store
df334b223e699294764c2bb7ae40d8db,7122,Credit Card,439.18,Completed,old store
e3a54649aeec04cf1c13907bc6c5c8aa,7123,Credit Card,771.39,Completed,old store
64986d86a17424eeac96b08a6d519059,7124,Credit Card,21.0,Completed,old store
80f7325fa857de62fafe85f7a30273cb,7125,Credit Card,609.12,Completed,old store
cb93980bc94a17e36d6de5da28b99785,7126,Credit Card,3.8,Completed,old store
ffa1e107c6469dafa0016703450e26ed,7127,Credit Card,75.45,Completed,old store
e3019767b1b23f82883c9850356b71d6,7128,Credit Card,153.76,Completed,old store
bcc2bdb799f873f02080ae277f291da1,7129,Credit Card,474.04,Completed,old store
9afbe998374ca7326d35d84180786096,7130,Credit Card,472.57,Completed,old store
50e207ab6946b5d78b377ae0144b9e07,7131,Credit Card,82.77,Completed,old store
32b127307a606effdcc8e51f60a45922,7132,Credit Card,7.97,Completed,old store
adf7e293599134777339fdc40ddfa818,7133,Credit Card,469.98,Completed,old store
4206e38996fae4028a26d43b24f68d32,7134,Credit Card,599.28,Completed,old store
604f2c31e67034642b288d76a8df11d5,7135,Credit Card,249.85,Completed,old store
d0f3cac4d12fa2668b1ffbc4e3254253,7136,Credit Card,624.8,Completed,old store
cb77649f5d53798edfa0ff40dae46322,7137,Credit Card,627.2,Completed,old store
7a02741932bb4c9d3920fbc2f4b6080f,7138,Credit Card,432.88,Completed,old store
581b41df0cd50ace849e061ef74827fc,7139,Credit Card,482.09,Completed,old store
348a38cd25abeab0e440f37510e9b1fa,7140,Credit Card,950.9,Completed,old store
817c99c4861918e518dca75d712983eb,7141,Credit Card,447.09,Completed,old store
914101ec47c52b48a7b6ccc6f5a76f1f,7142,Credit Card,900.3,Completed,old store
f5aa4bd09c07d8b2f65bad6c7cd3358f,7143,Credit Card,348.3,Completed,old store
380a2d63cef1d5d702278e2b561e2e51,7144,Credit Card,121.72,Completed,old store
f6b6d2a114a9644419dc8d2315f22401,7145,Credit Card,224.3,Completed,old store
b2005ea31710de47466d9e53068edc71,7146,Credit Card,2.88,Completed,old store
219d0a315520ccbbb971bba8f5d455fe,7147,Credit Card,9.05,Completed,old store
251c5ffd6b62cc21c446c963c76cf214,7148,Credit Card,456.05,Completed,old store
16f852a6d01b6065c8ff5cc11caae9c6,7149,Credit Card,156.44,Completed,old store
c20bb2d9a50d5ac1f713f8b34d9aac5a,7150,Credit Card,616.16,Completed,old store
fc394e9935fbd62c8aedc372464e1965,7151,Credit Card,445.41,Completed,old store
185e48a43c7f63acf74b1bd58827b510,7152,Credit Card,301.5,Completed,old store
4b55df75e2e804bab559aa885be40310,7153,Credit Card,584.0,Completed,old store
0c836be97564457619349887cf51b3ba,7154,Credit Card,223.95,Completed,old store
9ecff5455677b38d19f49ce658ef0608,7155,Credit Card,26.56,Completed,old store
4bb236de7787ceedafdff83bb8ea4710,7156,Credit Card,448.77,Completed,old store
6e01383fd96a17ae51cc3e15447e7533,7157,Credit Card,152.0,Completed,old store
af0a59d77edf6e178ec25cb090df864b,7158,Credit Card,211.1,Completed,old store
42e9fb755426f19231217afb43e1aec1,7159,Credit Card,207.45,Completed,old store
525b8410cc8612283c9ecaf9a319f8ed,7160,Credit Card,436.59,Completed,old store
8860a4e27cbbe4c63821b429211684a3,7161,Credit Card,39.46,Completed,old store
7dd3ed2e12d7967b656d156d50308263,7162,Credit Card,235.45,Completed,old store
1349b36b01e0e804a6c2909a6d0ec72a,7163,Credit Card,956.3,Completed,old store
2f52dc78dbbc843b19cf2f260b04812f,7164,Credit Card,804.51,Completed,old store
1627164498da566c0eb500803f9b5f4a,7165,Credit Card,25.38,Completed,old store
19f01591b6ca3ba03f1aedc8db12cdb9,7166,Credit Card,77.91,Completed,old store
456048afb7253926e1fbb7486e699180,7167,Credit Card,146.16,Completed,old store
0b36809566dc0773c43715990c1c1ebf,7168,Credit Card,424.9,Completed,old store
b44182379bf9fae976e6ae5996e13cd8,7169,Credit Card,61.44,Completed,old store
9eb53b5052d534ea2619ca03b5649af7,7170,Credit Card,229.6,Completed,old store
a35f4223bb8f6c8638dc91d94e9b16f5,7171,Credit Card,997.4,Completed,old store
1d0832c4969f6a4cc8e8a8fffe083efb,7172,Credit Card,599.04,Completed,old store
162d18156abe38a3b32851b72b1d44f5,7173,Credit Card,483.35,Completed,old store
0b229b5ea84cc5f79dcaf2984efb7e45,7174,Credit Card,725.22,Completed,old store
37aa5dfc44dddd0d19d4311e2c7a0240,7175,Credit Card,31.88,Completed,old store
2b8dec786a8cdf5889309995733b54d4,7176,Credit Card,740.43,Completed,old store
2723ad49bd0d27b97b735e4822085e12,7177,Credit Card,80.01,Completed,old store
26ddd45b02859e836d13d4b9fde34281,7178,Credit Card,990.6,Completed,old store
e0e2b58d64fb37a2527329a5ce093d80,7179,Credit Card,70.23,Completed,old store
674e68d7f978c31eafc8e7a300ce9bc2,7180,Credit Card,955.3,Completed,old store
99c83c904d0d64fbef50d919a5c66a80,7181,Credit Card,597.92,Completed,old store
ef70e26a0b5da778eda3f48014d087cd,7182,Credit Card,249.0,Completed,old store
607bc9ebe4abfcd65181bfbef6252830,7183,Credit Card,66.81,Completed,old store
0e674a918ebca3f78bfe02e2f387689d,7184,Credit Card,433.37,Completed,old store
c2937f3a1b3a177d2408574da0245a19,7185,Credit Card,243.2,Completed,old store
837a7924b8c0aa866e41b2721f66135c,7186,Credit Card,72.06,Completed,old store
1e932f24dc0aa4e7a6ac2beec387416d,7187,Credit Card,61.14,Completed,old store
d073bb8d0c47f317dd39de9c9f004e9d,7188,Credit Card,335.7,Completed,old store
db2de541293171af2b0ccdf7c64d72d4,7189,Credit Card,600.0,Completed,old store
7a47f991e304fd013ba300505eb42fd7,7190,Credit Card,988.9,Completed,old store
f06048518ff8de2035363e00710c6a1d,7191,Credit Card,908.6,Completed,old store
73efcfe5fedd98e5b1008f456d2a8197,7192,Credit Card,158.08,Completed,old store
815104ed949f9deaf45165c4b8337013,7193,Credit Card,224.4,Completed,old store
b36ed8a07e3cd80ee37138524690eca1,7194,Credit Card,2.04,Completed,old store
23937b42f9273974570fb5a56a6652ee,7195,Credit Card,347.76,Completed,old store
fe5e7cb609bdbe6d62449d61849c38b0,7196,Credit Card,455.84,Completed,old store
f8d2e80c1458ea2501f98a2cafadb397,7197,Credit Card,78.12,Completed,old store
daad98225feffee70936b5e3b88658c9,7198,Credit Card,122.56,Completed,old store
b0b07fecb2354efcdfc9671484b6eaa9,7199,Credit Card,809.19,Completed,old store
2354c276f1c9156f4b97a11a7aa41254,7200,Credit Card,246.55,Completed,old store
f9ab16852d455ce9203da64f4fc7f92d,7201,Credit Card,9.32,Completed,old store
f862d13454fd267baa5fedfffb200567,7202,Credit Card,344.52,Completed,old store
118921efba23fc329e6560b27861f0c2,7203,Credit Card,568.32,Completed,old store
ae3d525daf92cee0003a7f2d92c34ea3,7204,Credit Card,38.18,Completed,old store
75da5036f659fe64b53f3d9b39412967,7205,Credit Card,993.1,Completed,old store
bd48f59a9f04aefd7708058b717453af,7206,Credit Card,70.53,Completed,old store
2d45cbe914655ca562553cb81fdfc464,7207,Credit Card,85.35,Completed,old store
589f763b060f8c19170cdf5196e2bf87,7208,Credit Card,31.78,Completed,old store
e904831f48e729f9ad8355a894334700,7209,Credit Card,324.78,Completed,old store
df308fd90635b28d82558cf580c73ed9,7210,Credit Card,469.56,Completed,old store
f10f2da9a238b746d2bac55759915f0d,7211,Credit Card,722.07,Completed,old store
e14e58299bc41e7fb10c701130c5cb27,7212,Credit Card,318.72,Completed,old store
6213a8959a9a96589ca484dfd1e25053,7213,Credit Card,25.8,Completed,old store
cdbc9bca0a9fd93852571cced0089c4d,7214,Credit Card,467.67,Completed,old store
b17446af05919be6e83500be7f5df5c4,7215,Credit Card,36.76,Completed,old store
994d1cad9132e48c993d58b492f71fc1,7216,Credit Card,349.38,Completed,old store
29263a8cf61fb9addf5629769fac92b7,7217,Credit Card,342.48,Completed,old store
e7d6e2e80f0955c01f3e043ee79abbb6,7218,Credit Card,353.1,Completed,old store
9c415bdd4dd66723ef7b38853ef35ddb,7219,Credit Card,345.78,Completed,old store
bd4828247647544af24a15ac79a1ef9f,7220,Credit Card,236.15,Completed,old store
5ecf33fd9caf42c3bd39a3d9ee5f9ca3,7221,Credit Card,37.4,Completed,old store
3c5be6328b5f6a0a5980341230b8ac05,7222,Credit Card,221.6,Completed,old store
f3067d687ee39c3cbfa75573457e479d,7223,Credit Card,484.96,Completed,old store
b11b7e3409b27e5c6e332399362105f8,7224,Credit Card,29.12,Completed,old store
f629ed9325990b10543ab5946c1362fb,7225,Credit Card,141.24,Completed,old store
5ea363a74cddf7e0b3110d79212cc89c,7226,Credit Card,6.06,Completed,old store
032a01d83345f23883c98c540ff32fe7,7227,Credit Card,597.68,Completed,old store
acd9bdac8824615154e7f1868f29acf6,7228,Credit Card,488.25,Completed,old store
2d290e496d16c9dcaa9b4ded5cac10cc,7229,Credit Card,781.29,Completed,old store
f0b76267fbe12b936bd65e203dc675c1,7230,Credit Card,339.06,Completed,old store
b522259710151f8cc7870b970b4e0930,7231,Credit Card,905.0,Completed,old store
d8ea5f53c1b1eb087ac2e356253395d8,7232,Credit Card,33.94,Completed,old store
012a91467f210472fab4e11359bbfef6,7233,Credit Card,233.2,Completed,old store
44d47238d7d3e17aa176019eafac82af,7234,Credit Card,997.3,Completed,old store
cf2ee7de99895351d72dcc79d067b24b,7235,Credit Card,248.7,Completed,old store
58ae23d878a47004366189884c2f8440,7236,Credit Card,914.5,Completed,old store
742141ceda6b8f6786609d31c8ef129f,7237,Credit Card,37.24,Completed,old store
937ea3f7714dc0d01475da7bff33b596,7238,Credit Card,560.4,Completed,old store
0d9756dc528560b61c85bfefba233aab,7239,Credit Card,921.8,Completed,old store
f0d7053396e765bf52de12133cf1afe8,7240,Credit Card,808.65,Completed,old store
040d45ccc13c070fcec9d46ccd0cc543,7241,Credit Card,619.92,Completed,old store
a09b68ada5e8b2060f380a53c02cf3d8,7242,Credit Card,617.76,Completed,old store
d768f8ec110b0207ba7a209f7975fbb1,7243,Credit Card,0.34,Completed,old store
464074179972cbbd75a39abc6954cd12,7244,Credit Card,306.0,Completed,old store
8ca070cc474c02335277c16ce15a469b,7245,Credit Card,33.48,Completed,old store
d240cb4a3e3d2ed5250ac2e1480422f0,7246,Credit Card,0.57,Completed,old store
cf5ff72ca35f112b361de3e312c088f4,7247,Credit Card,302.4,Completed,old store
1f4183315762e30ea441d3caef5e64ad,7248,Credit Card,6.52,Completed,old store
df5511886da327a5e2877c3cd733d9d7,7249,Credit Card,337.2,Completed,old store
8ce6fc704072e351679ac97d4a985574,7250,Credit Card,140.48,Completed,old store
3472ab80b6dff70c54758fd6dfc800c2,7251,Credit Card,21.7,Completed,old store
201d546992726352471cfea6b0df0a48,7252,Credit Card,434.07,Completed,old store
7900770abf7086faafd8c122981cc82f,7253,Credit Card,122.2,Completed,old store
5248e5118c84beea359b6ea385393661,7254,Credit Card,337.62,Completed,old store
fbefa505c8e8bf6d46f38f5277fed8d6,7255,Credit Card,304.62,Completed,old store
9f8785c7f9b578bec2c09e616568d270,7256,Credit Card,124.4,Completed,old store
f77ad541b6b5bc48c47d814b95491fbd,7257,Credit Card,26.04,Completed,old store
358c850b3836ae02b1d8b319d86d435f,7258,Credit Card,241.15,Completed,old store
d04cb95ba2bea9fd2f0daa8945d70f11,7259,Credit Card,599.36,Completed,old store
c705112d1ec18b97acac7e2d63973424,7260,Credit Card,970.7,Completed,old store
8346db44a721fa863ca38180638bad3d,7261,Credit Card,462.63,Completed,old store
9773d3352e206fef3df91b8757d63b67,7262,Credit Card,124.96,Completed,old store
feeef9bd04fac1765263893621bb4811,7263,Credit Card,795.33,Completed,old store
89c86ad4bb118af4b7d49925b1b319e1,7264,Credit Card,87.75,Completed,old store
07d5938693cc3903b261e1a3844590ed,7265,Credit Card,457.87,Completed,old store
439fca360bc99c315c5882c4432ae7a4,7266,Credit Card,122.36,Completed,old store
6528f3f143a1db743a30a3c4443d35c8,7267,Credit Card,938.2,Completed,old store
69cd21a0e0b7d5f05dc88a0be36950c7,7268,Credit Card,31.9,Completed,old store
35d8f387d4934b6ee53ce5c9a1d8c1d7,7269,Credit Card,740.25,Completed,old store
7f489f642a0ddb10272b5c31057f0663,7270,Credit Card,24.88,Completed,old store
52fc2aee802efbad698503d28ebd3a1f,7271,Credit Card,1.16,Completed,old store
d2a1e34d86293cb12f959f89dddf263e,7272,Credit Card,300.96,Completed,old store
9d702ffd99ad9c70ac37e506facc8c38,7273,Credit Card,925.4,Completed,old store
1301962d8b7bd03fffaa27119aa7fc2b,7274,Credit Card,150.76,Completed,old store
bb921944c8c4531826da3fa99b494c1a,7275,Credit Card,65.19,Completed,old store
f7b027d45fd7484f6d0833823b98907e,7276,Credit Card,981.3,Completed,old store
dcacff2565700c8f88f59cf4a16f9dfc,7277,Credit Card,576.48,Completed,old store
3332880692313818482a5a0286608ab6,7278,Credit Card,1.84,Completed,old store
f75dddd1e79826a219cb0bec217dc096,7279,Credit Card,941.2,Completed,old store
b05b57f6add810d3b7490866d74c0053,7280,Credit Card,213.6,Completed,old store
701d804549a4a23d3cae801dac6c2c75,7281,Credit Card,36.0,Completed,old store
21c2c25487b9f30af6c4a9f6f10b09b2,7282,Credit Card,328.8,Completed,old store
f82798ec8909d23e55679ee26bb26437,7283,Credit Card,155.56,Completed,old store
ac450d10e166657ec8f93a1b65ca1b14,7284,Credit Card,208.05,Completed,old store
78ccad7da4c2fc2646d1848e965794c5,7285,Credit Card,143.0,Completed,old store
8e50baf642bd6685e593bf238aa27051,7286,Credit Card,0.04,Completed,old store
c96e651946818e0787d6296f69549fe1,7287,Credit Card,327.3,Completed,old store
986648642d1a68a3178f6869689cc260,7288,Credit Card,784.98,Completed,old store
c4c42505a03f2e969b4c0a97ee9b34e7,7289,Credit Card,324.54,Completed,old store
c54d2118d6a3a2b06f07e9eeb240d741,7290,Credit Card,231.1,Completed,old store
3000311ca56a1cb93397bc676c0b7fff,7291,Credit Card,477.68,Completed,old store
f0e6be4ce76ccfa73c5a540d992d0756,7292,Credit Card,726.12,Completed,old store
7d91786c01b3931e8d94baf248608979,7293,Credit Card,200.5,Completed,old store
bc047286b224b7bfa73d4cb02de1238d,7294,Credit Card,240.4,Completed,old store
f953ad57910572bd6803da3faaa6e92b,7295,Credit Card,447.3,Completed,old store
d7f14b4988c30cc40e5e7b7d157bc018,7296,Credit Card,934.1,Completed,old store
142536b9b535b78e681c11b0195d962f,7297,Credit Card,473.69,Completed,old store
cc360b61d7eb072c77a4beddebb3c95b,7298,Credit Card,127.64,Completed,old store
29e11dc359bad383e1243f730bdbe032,7299,Credit Card,761.85,Completed,old store
220787ad7829c9cbc7e9953cb1c36fb3,7300,Credit Card,768.78,Completed,old store
9c779f56f336b3c812343434f57b6a0e,7301,Credit Card,28.72,Completed,old store
d9437926cc8d785a7bdb8578fd85d8e3,7302,Credit Card,934.0,Completed,old store
27debb435021eb68b3965290b5e24c49,7303,Credit Card,65.22,Completed,old store
f52db9f7c0ae7017ee41f63c2a7353bc,7304,Credit Card,124.12,Completed,old store
588da7a73a2e919a23cb9a419c4c6d44,7305,Credit Card,311.88,Completed,old store
a523426cc585745318d5f6d91a9c0706,7306,Credit Card,330.06,Completed,old store
a1a527267c0d33a86382a03c4c721cd2,7307,Credit Card,249.15,Completed,old store
c923d8f64e256dde7c28bf1614d53602,7308,Credit Card,444.99,Completed,old store
6a83c731660fcc9f14e1ce0b62d45eb9,7309,Credit Card,124.88,Completed,old store
e5a90182cc81e12ab5e72d66e0b46fe3,7310,Credit Card,8.8,Completed,old store
c7b03782920d35145eb4c97556d194a3,7311,Credit Card,79.83,Completed,old store
fc2022c89b61c76bbef978f1370660bf,7312,Credit Card,334.98,Completed,old store
3a0f19df72fef0495c54ced664735a7d,7313,Credit Card,624.32,Completed,old store
251dbb5e528421776ff6e17c87be507f,7314,Credit Card,720.36,Completed,old store
f2c5b1f06bfe59954cb2a56858c2ed98,7315,Credit Card,78.99,Completed,old store
5cdf0f9533d6b4c0984fc5ae00913459,7316,Credit Card,960.8,Completed,old store
f005e17eabbb0d38b06b8a78f3637d85,7317,Credit Card,639.68,Completed,old store
02c27682b80b462437ba4efc71267562,7318,Credit Card,321.06,Completed,old store
0beb34df7e9615cd43b9090989ca4848,7319,Credit Card,591.2,Completed,old store
8b1ecf6d8049bb062a356f1cc812e69e,7320,Credit Card,141.44,Completed,old store
c2c701fe341a7756ca7fd4eaa83ff63f,7321,Credit Card,769.32,Completed,old store
182bd81ea25270b7d1c2fe8353d17fe6,7322,Credit Card,38.98,Completed,old store
3f24bb08a5741e4197af64e1f93a5029,7323,Credit Card,32.1,Completed,old store
7240b65810859cbf2a8d9f76a638c0a3,7324,Credit Card,3.0,Completed,old store
4e093aa7417fe0881bc5fbda7322a74e,7325,Credit Card,225.25,Completed,old store
