review_unique_id,unified_product_id,unified_customer_id,rating,review_text,review_date,source_store
4c5bde74a8f110656874902f07378009,f88f442c53a31775fa444a024185dd1e,f0b96e0da5dbeaabe57fc5f662738413,3,Met my expectations perfectly.,2024-04-12,old store
5e9f92a01c986bafcabbafd145520b13,b7b343352f2d9856a8b34d0f08022937,0e1a6fd4ee77209da27d7b768330faac,3,"Great features, worth the wait.",2024-09-12,old store
0ff39bbbf981ac0151d340c9aa40e63e,0e1a6fd4ee77209da27d7b768330faac,0e1a6fd4ee77209da27d7b768330faac,3,"Great features, worth the wait.",2024-06-01,old store
24896ee4c6526356cc127852413ea3b4,ec20ecf76daa897ae7760de430138465,8e5f74f5c6b163f100ee58ce940f609d,3,Amazing! Exceeded my expectations.,2024-10-28,old store
24896ee4c6526356cc127852413ea3b4,2ada5bbde79d230c110547f60adbb359,8e5f74f5c6b163f100ee58ce940f609d,3,Amazing! Exceeded my expectations.,2024-10-28,old store
23ce1851341ec1fa9e0c259de10bf87c,8e5f74f5c6b163f100ee58ce940f609d,8e5f74f5c6b163f100ee58ce940f609d,3,Amazing! Exceeded my expectations.,2023-12-21,old store
d56b9fc4b0f1be8871f5e1c40c0067e7,5510d3b295b00d4d9fdb4233e446cb01,5510d3b295b00d4d9fdb4233e446cb01,3,"Lasted longer than expected, good purchase.",2024-08-27,old store
4b0250793549726d5c1ea3906726ebfe,4223337f35ab2ad49af75b73a455d862,5510d3b295b00d4d9fdb4233e446cb01,3,"Lasted longer than expected, good purchase.",2024-04-10,old store
4b0250793549726d5c1ea3906726ebfe,512c2d332fde4ba69a0cde3b1683463e,5510d3b295b00d4d9fdb4233e446cb01,3,"Lasted longer than expected, good purchase.",2024-04-10,old store
a1140a3d0df1c81e24ae954d935e8926,f5e47e1f4276fb74078098a4a2d5e6ca,f5e47e1f4276fb74078098a4a2d5e6ca,3,"Not worth the money, save your cash.",2024-04-09,old store
4fac9ba115140ac4f1c22da82aa0bc7f,bbcbdfb948096273ce788939d9444878,f5e47e1f4276fb74078098a4a2d5e6ca,3,"Not worth the money, save your cash.",2024-10-05,old store
4fac9ba115140ac4f1c22da82aa0bc7f,c12b78bdad25f035eee7bf0207fcb3c5,f5e47e1f4276fb74078098a4a2d5e6ca,3,"Not worth the money, save your cash.",2024-10-05,old store
e4da3b7fbbce2345d7772b0674a318d5,b595f41226e2746178849840c349797b,b595f41226e2746178849840c349797b,3,Better than similar products I have tried.,2024-03-03,old store
1679091c5a880faf6fb5e6087eb1b2dc,2ec7a21aa1ce69954f8e08ac48c6f61c,b595f41226e2746178849840c349797b,3,Better than similar products I have tried.,2024-09-23,old store
35051070e572e47d2c26c241ab88307f,ebd232ddc50a01e53ebde747d8103f80,ebd232ddc50a01e53ebde747d8103f80,3,Absolutely love this product!,2024-09-26,old store
b534ba68236ba543ae44b22bd110a1d6,36e23d5f1b4d28dda14de4b950594b67,ebd232ddc50a01e53ebde747d8103f80,3,Absolutely love this product!,2024-04-13,old store
fb7b9ffa5462084c5f4e7e85a093e6d7,c56b766f707ca02aaf0b49b7ed86abab,c56b766f707ca02aaf0b49b7ed86abab,3,Expected better quality materials.,2024-02-08,old store
aa942ab2bfa6ebda4840e7360ce6e7ef,4eda21747666fd1095d546e3ce655068,c56b766f707ca02aaf0b49b7ed86abab,3,Expected better quality materials.,2024-03-22,old store
96da2f590cd7246bbde0051047b0d6f7,2f07584e0dc728d2641a3c5f70dc573d,53f863d58920d75d2d1fc315ba7782c3,3,"Great value, pleasantly surprised.",2024-05-04,old store
8f85517967795eeef66c225f7883bdcb,53f863d58920d75d2d1fc315ba7782c3,53f863d58920d75d2d1fc315ba7782c3,3,"Great value, pleasantly surprised.",2024-05-05,old store
8f7d807e1f53eff5f9efbe5cb81090fb,b519317ad9cc0630ed3cb0d0012101f6,b519317ad9cc0630ed3cb0d0012101f6,3,Outstanding quality and design.,2024-10-11,old store
fa83a11a198d5a7f0bf77a1987bcd006,03518bc0c3d7b125f457933aefcf36e7,b519317ad9cc0630ed3cb0d0012101f6,3,Outstanding quality and design.,2024-03-05,old store
8e98d81f8217304975ccb23337bb5761,e39cf6cb9678e3a8c184c68451e99994,e39cf6cb9678e3a8c184c68451e99994,3,"Decent build quality, fair price.",2024-02-03,old store
a8c88a0055f636e4a163a5e3d16adab7,d6279b4b0ce399241edd79063caf72b7,e39cf6cb9678e3a8c184c68451e99994,3,"Decent build quality, fair price.",2024-01-24,old store
577ef1154f3240ad5b9b413aa7346a1e,b77557acef08f03b0069bb09987330bc,652de624b6e144f2c316b3004b30c550,3,Some improvements needed but good overall.,2023-12-03,old store
01161aaa0b6d1345dd8fe4e481144d84,652de624b6e144f2c316b3004b30c550,652de624b6e144f2c316b3004b30c550,3,Some improvements needed but good overall.,2024-09-11,old store
f61d6947467ccd3aa5af24db320235dd,247049b8f3d924f62813a7f2f5975a3b,247049b8f3d924f62813a7f2f5975a3b,3,Excellent product for daily use.,2024-02-19,old store
142949df56ea8ae0be8b5306971900a4,69d856749177acbd2a30108ce47cf5dc,247049b8f3d924f62813a7f2f5975a3b,3,Excellent product for daily use.,2024-08-12,old store
9a96876e2f8f3dc4f3cf45f02c61c0c1,f8b165a982948cd0e997172477ae36e8,7e74d08e2ed913c8b8c26ec758527fd4,3,Needs some refinement but promising.,2024-02-17,old store
9b70e8fe62e40c570a322f1b0b659098,7e74d08e2ed913c8b8c26ec758527fd4,7e74d08e2ed913c8b8c26ec758527fd4,3,Needs some refinement but promising.,2024-04-07,old store
9f396fe44e7c05c16873b05ec425cbad,f0b96e0da5dbeaabe57fc5f662738413,f88f442c53a31775fa444a024185dd1e,3,Met my expectations perfectly.,2024-11-09,old store
0d7de1aca9299fe63f3e0041f02638a3,f88f442c53a31775fa444a024185dd1e,f88f442c53a31775fa444a024185dd1e,3,Met my expectations perfectly.,2024-03-01,old store
f4552671f8909587cf485ea990207f3b,b7b343352f2d9856a8b34d0f08022937,b7b343352f2d9856a8b34d0f08022937,3,"Great features, worth the wait.",2024-07-03,old store
362e80d4df43b03ae6d3f8540cd63626,0e1a6fd4ee77209da27d7b768330faac,b7b343352f2d9856a8b34d0f08022937,3,"Great features, worth the wait.",2024-10-02,old store
3cec07e9ba5f5bb252d13f5f431e4bbb,ec20ecf76daa897ae7760de430138465,a7eef4ef659ab71b35192d2e2d133d23,3,Amazing! Exceeded my expectations.,2024-07-21,old store
3cec07e9ba5f5bb252d13f5f431e4bbb,2ada5bbde79d230c110547f60adbb359,a7eef4ef659ab71b35192d2e2d133d23,3,Amazing! Exceeded my expectations.,2024-07-21,old store
621bf66ddb7c962aa0d22ac97d69b793,8e5f74f5c6b163f100ee58ce940f609d,a7eef4ef659ab71b35192d2e2d133d23,3,Amazing! Exceeded my expectations.,2024-08-05,old store
e0cf1f47118daebc5b16269099ad7347,5510d3b295b00d4d9fdb4233e446cb01,a8a11a8aae2739a8fe91f3a4338a830f,3,"Lasted longer than expected, good purchase.",2024-02-02,old store
96b9bff013acedfb1d140579e2fbeb63,4223337f35ab2ad49af75b73a455d862,a8a11a8aae2739a8fe91f3a4338a830f,3,"Lasted longer than expected, good purchase.",2023-12-17,old store
96b9bff013acedfb1d140579e2fbeb63,512c2d332fde4ba69a0cde3b1683463e,a8a11a8aae2739a8fe91f3a4338a830f,3,"Lasted longer than expected, good purchase.",2023-12-17,old store
55b37c5c270e5d84c793e486d798c01d,f5e47e1f4276fb74078098a4a2d5e6ca,017cce2460176d707099db139d3b225a,3,"Not worth the money, save your cash.",2024-04-30,old store
884d247c6f65a96a7da4d1105d584ddd,bbcbdfb948096273ce788939d9444878,017cce2460176d707099db139d3b225a,3,"Not worth the money, save your cash.",2024-07-17,old store
884d247c6f65a96a7da4d1105d584ddd,c12b78bdad25f035eee7bf0207fcb3c5,017cce2460176d707099db139d3b225a,3,"Not worth the money, save your cash.",2024-07-17,old store
357a6fdf7642bf815a88822c447d9dc4,b595f41226e2746178849840c349797b,829be599d767a7d75ba01bf19444912d,3,Better than similar products I have tried.,2024-11-05,old store
819f46e52c25763a55cc642422644317,2ec7a21aa1ce69954f8e08ac48c6f61c,829be599d767a7d75ba01bf19444912d,3,Better than similar products I have tried.,2024-11-14,old store
aace49c7d80767cffec0e513ae886df0,ebd232ddc50a01e53ebde747d8103f80,a591ac08e08523fb3d823fad13edface,3,Absolutely love this product!,2024-10-25,old store
4da04049a062f5adfe81b67dd755cecc,36e23d5f1b4d28dda14de4b950594b67,a591ac08e08523fb3d823fad13edface,3,Absolutely love this product!,2023-12-18,old store
82b8a3434904411a9fdc43ca87cee70c,c56b766f707ca02aaf0b49b7ed86abab,04f48a6f50727397e4899dac5636679d,3,Expected better quality materials.,2023-11-19,old store
24146db4eb48c718b84cae0a0799dcfc,4eda21747666fd1095d546e3ce655068,04f48a6f50727397e4899dac5636679d,3,Expected better quality materials.,2024-05-15,old store
eae27d77ca20db309e056e3d2dcd7d69,2f07584e0dc728d2641a3c5f70dc573d,3c38a4f35a1527c3f2bbc8411071f871,3,"Great value, pleasantly surprised.",2024-06-16,old store
7eabe3a1649ffa2b3ff8c02ebfd5659f,53f863d58920d75d2d1fc315ba7782c3,3c38a4f35a1527c3f2bbc8411071f871,3,"Great value, pleasantly surprised.",2024-08-24,old store
19b650660b253761af189682e03501dd,b519317ad9cc0630ed3cb0d0012101f6,09a358ebd0adf1d3e0201cfb2c4ddd70,3,Outstanding quality and design.,2024-10-26,old store
1fc214004c9481e4c8073e85323bfd4b,03518bc0c3d7b125f457933aefcf36e7,09a358ebd0adf1d3e0201cfb2c4ddd70,3,Outstanding quality and design.,2024-10-29,old store
c0e190d8267e36708f955d7ab048990d,e39cf6cb9678e3a8c184c68451e99994,8e8eb99de972c76d539a7ccf7859ccfa,3,"Decent build quality, fair price.",2023-12-08,old store
ec8ce6abb3e952a85b8551ba726a1227,d6279b4b0ce399241edd79063caf72b7,8e8eb99de972c76d539a7ccf7859ccfa,3,"Decent build quality, fair price.",2024-03-27,old store
2050e03ca119580f74cca14cc6e97462,b77557acef08f03b0069bb09987330bc,a45dfa5fd9acdca5a6639fd09806284f,3,Some improvements needed but good overall.,2024-10-11,old store
25ddc0f8c9d3e22e03d3076f98d83cb2,652de624b6e144f2c316b3004b30c550,a45dfa5fd9acdca5a6639fd09806284f,3,Some improvements needed but good overall.,2024-06-02,old store
8eefcfdf5990e441f0fb6f3fad709e21,247049b8f3d924f62813a7f2f5975a3b,b70fa38c818e011630d9c2bf8834e71f,3,Excellent product for daily use.,2024-02-14,old store
1728efbda81692282ba642aafd57be3a,69d856749177acbd2a30108ce47cf5dc,b70fa38c818e011630d9c2bf8834e71f,3,Excellent product for daily use.,2024-10-02,old store
8ebda540cbcc4d7336496819a46a1b68,f8b165a982948cd0e997172477ae36e8,bad06829f6b41c87922828e4a576158d,3,Needs some refinement but promising.,2024-03-12,old store
f76a89f0cb91bc419542ce9fa43902dc,7e74d08e2ed913c8b8c26ec758527fd4,bad06829f6b41c87922828e4a576158d,3,Needs some refinement but promising.,2024-01-04,old store
ac627ab1ccbdb62ec96e702f07f6425b,f0b96e0da5dbeaabe57fc5f662738413,d9dd2fba4ab51a39c6ba7b65e25d9fbe,3,Met my expectations perfectly.,2024-07-17,old store
f899139df5e1059396431415e770c6dd,f88f442c53a31775fa444a024185dd1e,d9dd2fba4ab51a39c6ba7b65e25d9fbe,3,Met my expectations perfectly.,2024-05-17,old store
8e6b42f1644ecb1327dc03ab345e618b,b7b343352f2d9856a8b34d0f08022937,50fdccda92258ae745465e2176eeb26c,3,"Great features, worth the wait.",2024-01-05,old store
ef575e8837d065a1683c022d2077d342,0e1a6fd4ee77209da27d7b768330faac,50fdccda92258ae745465e2176eeb26c,3,"Great features, worth the wait.",2023-11-23,old store
0266e33d3f546cb5436a10798e657d97,ec20ecf76daa897ae7760de430138465,99e62450db0652bb2cb99622c277ae06,3,Amazing! Exceeded my expectations.,2024-04-09,old store
0266e33d3f546cb5436a10798e657d97,2ada5bbde79d230c110547f60adbb359,99e62450db0652bb2cb99622c277ae06,3,Amazing! Exceeded my expectations.,2024-04-09,old store
38db3aed920cf82ab059bfccbd02be6a,8e5f74f5c6b163f100ee58ce940f609d,99e62450db0652bb2cb99622c277ae06,3,Amazing! Exceeded my expectations.,2024-09-26,old store
13f3cf8c531952d72e5847c4183e6910,5510d3b295b00d4d9fdb4233e446cb01,6388148893108e83c73a149a672b2651,3,"Lasted longer than expected, good purchase.",2024-07-12,old store
550a141f12de6341fba65b0ad0433500,4223337f35ab2ad49af75b73a455d862,6388148893108e83c73a149a672b2651,3,"Lasted longer than expected, good purchase.",2024-01-10,old store
550a141f12de6341fba65b0ad0433500,512c2d332fde4ba69a0cde3b1683463e,6388148893108e83c73a149a672b2651,3,"Lasted longer than expected, good purchase.",2024-01-10,old store
4d5b995358e7798bc7e9d9db83c612a5,f5e47e1f4276fb74078098a4a2d5e6ca,44939e0b81af9d099e24d8f4dad5cb23,3,"Not worth the money, save your cash.",2024-06-02,old store
ab88b15733f543179858600245108dd8,bbcbdfb948096273ce788939d9444878,44939e0b81af9d099e24d8f4dad5cb23,3,"Not worth the money, save your cash.",2024-06-09,old store
ab88b15733f543179858600245108dd8,c12b78bdad25f035eee7bf0207fcb3c5,44939e0b81af9d099e24d8f4dad5cb23,3,"Not worth the money, save your cash.",2024-06-09,old store
bbcbff5c1f1ded46c25d28119a85c6c2,b595f41226e2746178849840c349797b,39f80a15a860e9e64b24b80a0002bee1,3,Better than similar products I have tried.,2023-12-16,old store
8cb22bdd0b7ba1ab13d742e22eed8da2,2ec7a21aa1ce69954f8e08ac48c6f61c,39f80a15a860e9e64b24b80a0002bee1,3,Better than similar products I have tried.,2023-12-12,old store
c6e19e830859f2cb9f7c8f8cacb8d2a6,ebd232ddc50a01e53ebde747d8103f80,be247880e800d58786fe5aea7fe959d0,3,Absolutely love this product!,2024-01-12,old store
46922a0880a8f11f8f69cbb52b1396be,36e23d5f1b4d28dda14de4b950594b67,be247880e800d58786fe5aea7fe959d0,3,Absolutely love this product!,2024-02-04,old store
fde9264cf376fffe2ee4ddf4a988880d,c56b766f707ca02aaf0b49b7ed86abab,b78d987439d5e34582fab30fbc0cadce,3,Expected better quality materials.,2023-11-24,old store
a8849b052492b5106526b2331e526138,4eda21747666fd1095d546e3ce655068,b78d987439d5e34582fab30fbc0cadce,3,Expected better quality materials.,2024-08-10,old store
a0e2a2c563d57df27213ede1ac4ac780,2f07584e0dc728d2641a3c5f70dc573d,ceeca58c6edb4009de9a8de4ed3b6892,3,"Great value, pleasantly surprised.",2024-01-31,old store
1579779b98ce9edb98dd85606f2c119d,53f863d58920d75d2d1fc315ba7782c3,ceeca58c6edb4009de9a8de4ed3b6892,3,"Great value, pleasantly surprised.",2024-08-08,old store
5dd9db5e033da9c6fb5ba83c7a7ebea9,b519317ad9cc0630ed3cb0d0012101f6,3b2596a72f5440e2723ac8a62df2b88e,3,Outstanding quality and design.,2024-07-12,old store
2dea61eed4bceec564a00115c4d21334,03518bc0c3d7b125f457933aefcf36e7,3b2596a72f5440e2723ac8a62df2b88e,3,Outstanding quality and design.,2024-10-28,old store
bbf94b34eb32268ada57a3be5062fe7d,e39cf6cb9678e3a8c184c68451e99994,4423051c080efbf01b5108c4554d4d37,3,"Decent build quality, fair price.",2024-09-30,old store
4f4adcbf8c6f66dcfc8a3282ac2bf10a,d6279b4b0ce399241edd79063caf72b7,4423051c080efbf01b5108c4554d4d37,3,"Decent build quality, fair price.",2024-05-02,old store
d81f9c1be2e08964bf9f24b15f0e4900,b77557acef08f03b0069bb09987330bc,8072b474860e4d1427a9bd88a57b110c,3,Some improvements needed but good overall.,2024-04-14,old store
13f9896df61279c928f19721878fac41,652de624b6e144f2c316b3004b30c550,8072b474860e4d1427a9bd88a57b110c,3,Some improvements needed but good overall.,2024-10-04,old store
ca75910166da03ff9d4655a0338e6b09,247049b8f3d924f62813a7f2f5975a3b,8942046b80eb7683b7e029b2885296a4,3,Excellent product for daily use.,2024-01-01,old store
4311359ed4969e8401880e3c1836fbe1,69d856749177acbd2a30108ce47cf5dc,8942046b80eb7683b7e029b2885296a4,3,Excellent product for daily use.,2023-12-11,old store
3493894fa4ea036cfc6433c3e2ee63b0,f8b165a982948cd0e997172477ae36e8,09783320e849e17aefc5e31ae0dccf8f,3,Needs some refinement but promising.,2024-03-31,old store
dbe272bab69f8e13f14b405e038deb64,7e74d08e2ed913c8b8c26ec758527fd4,09783320e849e17aefc5e31ae0dccf8f,3,Needs some refinement but promising.,2024-05-26,old store
19f3cd308f1455b3fa09a282e0d496f4,f0b96e0da5dbeaabe57fc5f662738413,64ec4edb5529f6c173ecad9153b72ba5,3,Met my expectations perfectly.,2024-01-05,old store
03c6b06952c750899bb03d998e631860,f88f442c53a31775fa444a024185dd1e,64ec4edb5529f6c173ecad9153b72ba5,3,Met my expectations perfectly.,2023-12-15,old store
d6723e7cd6735df68d1ce4c704c29a04,b7b343352f2d9856a8b34d0f08022937,fabbd66ab7a18158effd71a7e33c2bdf,3,"Great features, worth the wait.",2024-07-24,old store
4e2545f819e67f0615003dd7e04a6087,0e1a6fd4ee77209da27d7b768330faac,fabbd66ab7a18158effd71a7e33c2bdf,3,"Great features, worth the wait.",2024-04-09,old store
31fefc0e570cb3860f2a6d4b38c6490d,ec20ecf76daa897ae7760de430138465,7e868c096f8e094905c67310f579a812,3,Amazing! Exceeded my expectations.,2024-04-08,old store
31fefc0e570cb3860f2a6d4b38c6490d,2ada5bbde79d230c110547f60adbb359,7e868c096f8e094905c67310f579a812,3,Amazing! Exceeded my expectations.,2024-04-08,old store
9dcb88e0137649590b755372b040afad,8e5f74f5c6b163f100ee58ce940f609d,7e868c096f8e094905c67310f579a812,3,Amazing! Exceeded my expectations.,2024-07-12,old store
0fcbc61acd0479dc77e3cccc0f5ffca7,5510d3b295b00d4d9fdb4233e446cb01,5658d761edd965c0335f86d535ccb3f0,3,"Lasted longer than expected, good purchase.",2024-10-27,old store
298f95e1bf9136124592c8d4825a06fc,4223337f35ab2ad49af75b73a455d862,5658d761edd965c0335f86d535ccb3f0,3,"Lasted longer than expected, good purchase.",2024-08-08,old store
298f95e1bf9136124592c8d4825a06fc,512c2d332fde4ba69a0cde3b1683463e,5658d761edd965c0335f86d535ccb3f0,3,"Lasted longer than expected, good purchase.",2024-08-08,old store
3ef815416f775098fe977004015c6193,f5e47e1f4276fb74078098a4a2d5e6ca,3e833e0cd032fbdd62791054053d6d7a,3,"Not worth the money, save your cash.",2024-04-17,old store
93db85ed909c13838ff95ccfa94cebd9,bbcbdfb948096273ce788939d9444878,3e833e0cd032fbdd62791054053d6d7a,3,"Not worth the money, save your cash.",2024-03-11,old store
93db85ed909c13838ff95ccfa94cebd9,c12b78bdad25f035eee7bf0207fcb3c5,3e833e0cd032fbdd62791054053d6d7a,3,"Not worth the money, save your cash.",2024-03-11,old store
58d4d1e7b1e97b258c9ed0b37e02d087,b595f41226e2746178849840c349797b,c88481ba331216e45f521499c1dbfbc9,3,Better than similar products I have tried.,2024-08-09,old store
7750ca3559e5b8e1f44210283368fc16,2ec7a21aa1ce69954f8e08ac48c6f61c,c88481ba331216e45f521499c1dbfbc9,3,Better than similar products I have tried.,2024-05-07,old store
05049e90fa4f5039a8cadc6acbb4b2cc,ebd232ddc50a01e53ebde747d8103f80,ad48fda30a2a79b38ff4083ab191858f,3,Absolutely love this product!,2023-11-18,old store
cf004fdc76fa1a4f25f62e0eb5261ca3,36e23d5f1b4d28dda14de4b950594b67,ad48fda30a2a79b38ff4083ab191858f,3,Absolutely love this product!,2024-10-14,old store
1afa34a7f984eeabdbb0a7d494132ee5,c56b766f707ca02aaf0b49b7ed86abab,b4a0f1ef3b6c48e46760d34afd86db84,3,Expected better quality materials.,2024-07-15,old store
65ded5353c5ee48d0b7d48c591b8f430,4eda21747666fd1095d546e3ce655068,b4a0f1ef3b6c48e46760d34afd86db84,3,Expected better quality materials.,2024-05-02,old store
1aa48fc4880bb0c9b8a3bf979d3b917e,2f07584e0dc728d2641a3c5f70dc573d,7a4fbc40d93f567e28127f3e13b2741f,3,"Great value, pleasantly surprised.",2024-06-19,old store
dc5689792e08eb2e219dce49e64c885b,53f863d58920d75d2d1fc315ba7782c3,7a4fbc40d93f567e28127f3e13b2741f,3,"Great value, pleasantly surprised.",2024-02-27,old store
b8c37e33defde51cf91e1e03e51657da,b519317ad9cc0630ed3cb0d0012101f6,7e98305eb79b64fb3154f243755c86ff,3,Outstanding quality and design.,2024-02-20,old store
fba9d88164f3e2d9109ee770223212a0,03518bc0c3d7b125f457933aefcf36e7,7e98305eb79b64fb3154f243755c86ff,3,Outstanding quality and design.,2024-02-04,old store
7143d7fbadfa4693b9eec507d9d37443,e39cf6cb9678e3a8c184c68451e99994,3d06b765154d26d0ceae20127903f84e,3,"Decent build quality, fair price.",2024-02-10,old store
72da7fd6d1302c0a159f6436d01e9eb0,d6279b4b0ce399241edd79063caf72b7,3d06b765154d26d0ceae20127903f84e,3,"Decent build quality, fair price.",2024-11-03,old store
692f93be8c7a41525c0baf2076aecfb4,b77557acef08f03b0069bb09987330bc,27836eb86c19494cd96e1bc155e9f415,3,Some improvements needed but good overall.,2024-03-06,old store
860320be12a1c050cd7731794e231bd3,652de624b6e144f2c316b3004b30c550,27836eb86c19494cd96e1bc155e9f415,3,Some improvements needed but good overall.,2024-08-20,old store
062ddb6c727310e76b6200b7c71f63b5,247049b8f3d924f62813a7f2f5975a3b,285524da3a35597d039198227d5b1bd0,3,Excellent product for daily use.,2024-05-08,old store
522a9ae9a99880d39e5daec35375e999,69d856749177acbd2a30108ce47cf5dc,285524da3a35597d039198227d5b1bd0,3,Excellent product for daily use.,2024-06-15,old store
6cd67d9b6f0150c77bda2eda01ae484c,f8b165a982948cd0e997172477ae36e8,4104ac69829cf279afe0368f9cb4b661,3,Needs some refinement but promising.,2024-07-15,old store
6bc24fc1ab650b25b4114e93a98f1eba,7e74d08e2ed913c8b8c26ec758527fd4,4104ac69829cf279afe0368f9cb4b661,3,Needs some refinement but promising.,2024-03-19,old store
aa169b49b583a2b5af89203c2b78c67c,f0b96e0da5dbeaabe57fc5f662738413,2df4d84bcdd2303655e88e4abd4603b9,3,Met my expectations perfectly.,2024-09-11,old store
f47d0ad31c4c49061b9e505593e3db98,f88f442c53a31775fa444a024185dd1e,2df4d84bcdd2303655e88e4abd4603b9,3,Met my expectations perfectly.,2024-07-01,old store
2b44928ae11fb9384c4cf38708677c48,b7b343352f2d9856a8b34d0f08022937,d4d5b976257356fba998d64ffe184536,3,"Great features, worth the wait.",2024-05-23,old store
c45147dee729311ef5b5c3003946c48f,0e1a6fd4ee77209da27d7b768330faac,d4d5b976257356fba998d64ffe184536,3,"Great features, worth the wait.",2024-01-23,old store
b53b3a3d6ab90ce0268229151c9bde11,ec20ecf76daa897ae7760de430138465,e676bc591197662971db4bd836223bdc,3,Amazing! Exceeded my expectations.,2024-10-19,old store
b53b3a3d6ab90ce0268229151c9bde11,2ada5bbde79d230c110547f60adbb359,e676bc591197662971db4bd836223bdc,3,Amazing! Exceeded my expectations.,2024-10-19,old store
9f61408e3afb633e50cdf1b20de6f466,8e5f74f5c6b163f100ee58ce940f609d,e676bc591197662971db4bd836223bdc,3,Amazing! Exceeded my expectations.,2024-05-30,old store
698d51a19d8a121ce581499d7b701668,5510d3b295b00d4d9fdb4233e446cb01,a510797b99545175d2b56dbe8c1b3f1c,3,"Lasted longer than expected, good purchase.",2024-09-08,old store
7f6ffaa6bb0b408017b62254211691b5,4223337f35ab2ad49af75b73a455d862,a510797b99545175d2b56dbe8c1b3f1c,3,"Lasted longer than expected, good purchase.",2024-09-03,old store
7f6ffaa6bb0b408017b62254211691b5,512c2d332fde4ba69a0cde3b1683463e,a510797b99545175d2b56dbe8c1b3f1c,3,"Lasted longer than expected, good purchase.",2024-09-03,old store
3416a75f4cea9109507cacd8e2f2aefc,f5e47e1f4276fb74078098a4a2d5e6ca,400d6547af35e7dfeb611d0f463831b5,3,"Not worth the money, save your cash.",2023-12-27,old store
a1d0c6e83f027327d8461063f4ac58a6,bbcbdfb948096273ce788939d9444878,400d6547af35e7dfeb611d0f463831b5,3,"Not worth the money, save your cash.",2024-04-19,old store
a1d0c6e83f027327d8461063f4ac58a6,c12b78bdad25f035eee7bf0207fcb3c5,400d6547af35e7dfeb611d0f463831b5,3,"Not worth the money, save your cash.",2024-04-19,old store
faa9afea49ef2ff029a833cccc778fd0,b595f41226e2746178849840c349797b,ee1fac504315b4d6fa9f10a3a5e7fd26,3,Better than similar products I have tried.,2024-03-22,old store
3c7781a36bcd6cf08c11a970fbe0e2a6,2ec7a21aa1ce69954f8e08ac48c6f61c,ee1fac504315b4d6fa9f10a3a5e7fd26,3,Better than similar products I have tried.,2024-01-28,old store
6ea9ab1baa0efb9e19094440c317e21b,ebd232ddc50a01e53ebde747d8103f80,0f6efec2deda78e8337f4ec7ad7e32d2,3,Absolutely love this product!,2023-12-04,old store
34173cb38f07f89ddbebc2ac9128303f,36e23d5f1b4d28dda14de4b950594b67,0f6efec2deda78e8337f4ec7ad7e32d2,3,Absolutely love this product!,2024-01-22,old store
58c54802a9fb9526cd0923353a34a7ae,c56b766f707ca02aaf0b49b7ed86abab,60d8517c6cf0cf978c040edc67dcd429,3,Expected better quality materials.,2024-06-16,old store
5055cbf43fac3f7e2336b27310f0b9ef,4eda21747666fd1095d546e3ce655068,60d8517c6cf0cf978c040edc67dcd429,3,Expected better quality materials.,2024-11-08,old store
a9a1d5317a33ae8cef33961c34144f84,2f07584e0dc728d2641a3c5f70dc573d,f71884f62aeceaa57deb7d705d8048e6,3,"Great value, pleasantly surprised.",2024-11-02,old store
605ff764c617d3cd28dbbdd72be8f9a2,53f863d58920d75d2d1fc315ba7782c3,f71884f62aeceaa57deb7d705d8048e6,3,"Great value, pleasantly surprised.",2024-04-18,old store
3c59dc048e8850243be8079a5c74d079,b519317ad9cc0630ed3cb0d0012101f6,961b62365f8196f263b7b878f14eacf6,3,Outstanding quality and design.,2024-10-16,old store
b6d767d2f8ed5d21a44b0e5886680cb9,03518bc0c3d7b125f457933aefcf36e7,961b62365f8196f263b7b878f14eacf6,3,Outstanding quality and design.,2024-03-18,old store
32b30a250abd6331e03a2a1f16466346,e39cf6cb9678e3a8c184c68451e99994,63da134c842dc58826ded5409e62ed39,3,"Decent build quality, fair price.",2024-03-18,old store
b6edc1cd1f36e45daf6d7824d7bb2283,d6279b4b0ce399241edd79063caf72b7,63da134c842dc58826ded5409e62ed39,3,"Decent build quality, fair price.",2024-05-03,old store
59c33016884a62116be975a9bb8257e3,b77557acef08f03b0069bb09987330bc,acee0839ccb35850453336ee005b7b59,3,Some improvements needed but good overall.,2023-11-22,old store
ba3866600c3540f67c1e9575e213be0a,652de624b6e144f2c316b3004b30c550,acee0839ccb35850453336ee005b7b59,3,Some improvements needed but good overall.,2024-02-27,old store
2bb232c0b13c774965ef8558f0fbd615,247049b8f3d924f62813a7f2f5975a3b,e0d8e9d304f0ae5e33be7397890c8f89,3,Excellent product for daily use.,2023-11-29,old store
ba2fd310dcaa8781a9a652a31baf3c68,69d856749177acbd2a30108ce47cf5dc,e0d8e9d304f0ae5e33be7397890c8f89,3,Excellent product for daily use.,2024-02-23,old store
53c3bce66e43be4f209556518c2fcb54,f8b165a982948cd0e997172477ae36e8,4b0910eea5dac07df9000b46743e7d15,3,Needs some refinement but promising.,2024-10-29,old store
6883966fd8f918a4aa29be29d2c386fb,7e74d08e2ed913c8b8c26ec758527fd4,4b0910eea5dac07df9000b46743e7d15,3,Needs some refinement but promising.,2024-07-05,old store
